trial_len1,trial_len2,reach_diff,peak_velRight,peak_velLeft,vel_inxR,vel_inxL,mo_timeR,mo_timeL,Filename,Participant,Load,Distance,Difficulty,TrialNo,Load_kind,index_diff
1213,1513,300,1.070475456,0.908115916,1016,1086,466,1,'01_11_05.c3d',1,VV,B,M,5,Same,70
1725,2086,361,0.598573108,0.981884289,1541,984,249,1,'01_11_01.c3d',2,VV,B,M,1,Same,557
1443,2024,581,0.640708866,0.771503437,1067,1235,309,28,'01_11_02.c3d',2,VV,B,M,2,Same,168
992,1191,199,0.826173152,0.980257206,700,831,1,1,'01_11_03.c3d',2,VV,B,M,3,Same,131
1707,1773,66,0.593721694,0.642293757,855,1101,1,1,'01_11_04.c3d',2,VV,B,M,4,Same,246
1802,1875,73,0.406861243,0.674952558,1291,1405,264,278,'01_11_05.c3d',2,VV,B,M,5,Same,114
833,840,7,1.019740121,1.41513714,565,657,1,240,'01_11_01.c3d',3,VV,B,M,1,Same,92
726,815,89,1.277122413,1.347128088,581,656,241,236,'01_11_02.c3d',3,VV,B,M,2,Same,75
795,806,11,1.194576594,1.45517447,624,745,1,1,'01_11_03.c3d',3,VV,B,M,3,Same,121
894,966,72,1.200240684,1.227776783,635,735,306,1,'01_11_04.c3d',3,VV,B,M,4,Same,100
933,1044,111,1.022805846,1.094444507,574,931,218,1,'01_11_05.c3d',3,VV,B,M,5,Same,357
1125,1338,213,0.903007145,0.916363854,785,906,430,1,'01_11_01.c3d',4,VV,B,M,1,Same,121
981,1046,65,0.976297095,1.006023578,649,702,294,249,'01_11_02.c3d',4,VV,B,M,2,Same,53
1096,1110,14,0.871308394,0.978426842,918,990,1,1,'01_11_03.c3d',4,VV,B,M,3,Same,72
925,955,30,0.991569571,1.125763982,761,731,1,1,'01_11_04.c3d',4,VV,B,M,4,Same,30
936,1079,143,0.934232124,0.953275909,750,869,1,322,'01_11_05.c3d',4,VV,B,M,5,Same,119
844,1702,858,1.554232644,1.723018926,707,716,416,1,'01_11_01.c3d',5,VV,B,M,1,Same,9
711,779,68,1.604228961,1.895546138,558,645,289,1,'01_11_02.c3d',5,VV,B,M,2,Same,87
647,773,126,1.573861508,1.497003207,464,447,197,1,'01_11_03.c3d',5,VV,B,M,3,Same,17
759,772,13,1.427006518,1.673075639,585,593,1,1,'01_11_04.c3d',5,VV,B,M,4,Same,8
767,952,185,1.308077299,1.8134797,651,481,253,257,'01_11_05.c3d',5,VV,B,M,5,Same,170
1265,1751,486,0.911277049,1.035245229,1091,770,362,1,'01_11_01.c3d',6,VV,B,M,1,Same,321
958,1015,57,0.994059167,1.042989793,695,768,275,1,'01_11_02.c3d',6,VV,B,M,2,Same,73
1151,1171,20,0.86645654,0.931781172,764,724,1,304,'01_11_03.c3d',6,VV,B,M,3,Same,40
1067,1142,75,0.872600569,0.989569273,696,710,280,1,'01_11_04.c3d',6,VV,B,M,4,Same,14
1026,1089,63,1.012406501,0.976104228,717,826,1,1,'01_11_05.c3d',6,VV,B,M,5,Same,109
1166,1175,9,0.810903499,0.688748936,801,871,1,1,'01_11_01.c3d',7,VV,B,M,1,Same,70
1076,1115,39,0.786406569,0.712698369,711,862,1,1,'01_11_02.c3d',7,VV,B,M,2,Same,151
906,941,35,0.991057074,0.890880886,670,665,268,253,'01_11_03.c3d',7,VV,B,M,3,Same,5
900,1776,876,1.019382662,0.773534343,690,704,268,55,'01_11_04.c3d',7,VV,B,M,4,Same,14
947,1011,64,0.883717021,0.824497583,573,617,237,231,'01_11_05.c3d',7,VV,B,M,5,Same,44
1363,1656,293,0.511397789,0.85711923,856,942,344,349,'01_11_01.c3d',8,VV,B,M,1,Same,86
1396,1492,96,0.696033203,0.833452749,907,863,371,37,'01_11_02.c3d',8,VV,B,M,2,Same,44
1527,1676,149,0.490012956,0.566519424,673,920,1,251,'01_11_03.c3d',8,VV,B,M,3,Same,247
1312,1593,281,0.546796154,0.73369024,829,889,1,223,'01_11_04.c3d',8,VV,B,M,4,Same,60
1742,1806,64,0.451623238,0.565125493,898,925,1,1,'01_11_05.c3d',8,VV,B,M,5,Same,27
1465,2087,622,0.623615956,0.82461361,1619,1181,1,352,'01_11_01.c3d',9,VV,B,M,1,Same,438
981,1868,887,0.598920633,1.010186324,671,567,1,259,'01_11_02.c3d',9,VV,B,M,2,Same,104
1534,2140,606,0.80254949,1.144034435,1270,1254,1,1,'01_11_03.c3d',9,VV,B,M,3,Same,16
1176,1269,93,0.745701186,0.748494255,540,670,1,1,'01_11_04.c3d',9,VV,B,M,4,Same,130
1804,2012,208,0.889194785,0.946752061,684,741,269,264,'01_11_05.c3d',9,VV,B,M,5,Same,57
963,1628,665,0.983037951,1.271700764,746,730,1,262,'01_11_01.c3d',10,VV,B,M,1,Same,16
857,863,6,1.019784396,1.209686924,584,616,40,1,'01_11_02.c3d',10,VV,B,M,2,Same,32
946,964,18,1.090104864,1.422462205,701,698,259,243,'01_11_03.c3d',10,VV,B,M,3,Same,3
879,903,24,1.320631615,1.645489941,592,588,298,281,'01_11_04.c3d',10,VV,B,M,4,Same,4
804,1245,441,0.856980271,1.106658552,576,467,104,1,'01_11_05.c3d',10,VV,B,M,5,Same,109
1059,1152,93,0.814479664,0.958408668,799,863,67,1,'01_11_01.c3d',11,VV,B,M,1,Same,64
1598,1711,113,0.556118661,0.621840302,1412,1476,1,1,'01_11_02.c3d',11,VV,B,M,2,Same,64
1451,1486,35,0.57803978,0.687195388,1110,1221,335,371,'01_11_03.c3d',11,VV,B,M,3,Same,111
1158,1289,131,0.677870015,0.894565694,943,1017,321,1,'01_11_04.c3d',11,VV,B,M,4,Same,74
1516,1538,22,0.565983632,0.661086463,1123,1173,397,1,'01_11_05.c3d',11,VV,B,M,5,Same,50
1011,1061,50,0.976303117,0.999910483,716,744,1,293,'01_11_01.c3d',12,VV,B,M,1,Same,28
1106,1145,39,0.860171476,0.892726662,699,779,287,275,'01_11_02.c3d',12,VV,B,M,2,Same,80
942,958,16,0.94853545,1.163521036,592,703,284,295,'01_11_03.c3d',12,VV,B,M,3,Same,111
1155,1338,183,0.717686338,0.736470118,892,1006,320,339,'01_11_04.c3d',12,VV,B,M,4,Same,114
944,1008,64,0.963429,0.999569224,677,688,267,247,'01_11_05.c3d',12,VV,B,M,5,Same,11
1481,1566,85,0.671944244,0.769244637,1072,1324,397,1,'01_11_01.c3d',13,VV,B,M,1,Same,252
1371,2702,1331,1.047423322,1.066202909,1208,1254,656,1,'01_11_02.c3d',13,VV,B,M,2,Same,46
873,1005,132,0.961336552,1.193406398,617,690,211,1,'01_11_03.c3d',13,VV,B,M,3,Same,73
909,941,32,1.117427887,1.162107403,652,692,216,177,'01_11_04.c3d',13,VV,B,M,4,Same,40
1009,1074,65,1.129330662,1.344384514,853,872,381,1,'01_11_05.c3d',13,VV,B,M,5,Same,19
851,976,125,1.173390733,1.264576071,696,731,1,271,'01_11_01.c3d',14,VV,B,M,1,Same,35
717,758,41,1.283075304,1.499697352,503,519,1,211,'01_11_02.c3d',14,VV,B,M,2,Same,16
727,887,160,1.283178396,1.449220474,492,486,129,168,'01_11_03.c3d',14,VV,B,M,3,Same,6
803,891,88,1.199545125,1.247759469,631,612,228,85,'01_11_04.c3d',14,VV,B,M,4,Same,19
800,839,39,1.237472092,1.377225233,589,616,39,135,'01_11_05.c3d',14,VV,B,M,5,Same,27
872,1023,151,1.183397058,1.199490941,691,722,244,262,'01_11_01.c3d',15,VV,B,M,1,Same,31
982,1026,44,0.962236327,0.995166104,653,864,231,159,'01_11_02.c3d',15,VV,B,M,2,Same,211
914,1023,109,1.049275057,1.15873133,673,831,251,1,'01_11_03.c3d',15,VV,B,M,3,Same,158
878,907,29,1.066527611,1.191047423,714,620,220,137,'01_11_04.c3d',15,VV,B,M,4,Same,94
1009,1057,48,1.007689823,1.120546307,789,829,286,294,'01_11_05.c3d',15,VV,B,M,5,Same,40
920,1780,860,1.140622847,1.389552573,616,711,276,271,'01_11_01.c3d',16,VV,B,M,1,Same,95
858,1914,1056,0.975315701,1.419234118,760,761,39,1,'01_11_02.c3d',16,VV,B,M,2,Same,1
1123,1193,70,0.937243348,1.213600492,840,649,1,248,'01_11_03.c3d',16,VV,B,M,3,Same,191
979,1044,65,0.887303515,1.042512053,781,773,1,1,'01_11_04.c3d',16,VV,B,M,4,Same,8
985,1290,305,0.991339406,1.293180985,797,616,276,301,'01_11_05.c3d',16,VV,B,M,5,Same,181
579,622,43,1.817271866,1.844142321,492,527,1,244,'01_11_01.c3d',17,VV,B,M,1,Same,35
654,766,112,1.516214767,1.438183081,457,450,259,260,'01_11_02.c3d',17,VV,B,M,2,Same,7
672,1249,577,1.755674287,1.656490703,503,519,266,271,'01_11_03.c3d',17,VV,B,M,3,Same,16
568,627,59,2.193477644,1.977013377,487,501,247,252,'01_11_04.c3d',17,VV,B,M,4,Same,14
622,696,74,1.947372082,2.003502372,525,528,272,275,'01_11_05.c3d',17,VV,B,M,5,Same,3
1096,1099,3,0.802030933,1.142467127,661,896,1,321,'01_11_01.c3d',18,VV,B,M,1,Same,235
821,836,15,1.189717195,1.532774379,518,714,23,1,'01_11_02.c3d',18,VV,B,M,2,Same,196
820,821,1,1.320789626,1.599333288,641,676,314,1,'01_11_03.c3d',18,VV,B,M,3,Same,35
854,2068,1214,1.058373516,1.012932737,699,693,1,1,'01_11_04.c3d',18,VV,B,M,4,Same,6
634,2693,2059,0.993731953,1.179495719,445,554,1,1,'01_11_05.c3d',18,VV,B,M,5,Same,109
1881,2022,141,0.599939967,0.725884811,1444,1408,694,1,'01_11_01.c3d',19,VV,B,M,1,Same,36
1609,1739,130,0.568033209,0.618781309,1138,1082,1,1,'01_11_02.c3d',19,VV,B,M,2,Same,56
1169,1577,408,0.703541753,0.811032241,892,846,1,331,'01_11_03.c3d',19,VV,B,M,3,Same,46
899,901,2,1.024917007,1.207959903,704,698,1,231,'01_11_04.c3d',19,VV,B,M,4,Same,6
1063,1429,366,0.695385811,0.840478324,841,651,245,245,'01_11_05.c3d',19,VV,B,M,5,Same,190
991,1137,146,0.832353313,1.154456032,854,861,318,322,'01_11_01.c3d',20,VV,B,M,1,Same,7
947,1042,95,0.943549675,1.103922028,749,732,286,274,'01_11_02.c3d',20,VV,B,M,2,Same,17
947,1042,95,0.932776649,1.183634481,734,752,296,1,'01_11_03.c3d',20,VV,B,M,3,Same,18
1214,1926,712,1.072096329,1.198029819,981,925,530,529,'01_11_04.c3d',20,VV,B,M,4,Same,56
1268,1593,325,0.727344059,0.801066369,828,667,1,1,'01_11_05.c3d',20,VV,B,M,5,Same,161
1131,1446,315,0.975636504,0.979032988,874,883,392,360,'01_11_01.c3d',21,VV,B,M,1,Same,9
1050,1062,12,0.789471673,0.837284821,632,737,262,258,'01_11_02.c3d',21,VV,B,M,2,Same,105
1331,1358,27,0.755056633,0.73033312,888,952,391,20,'01_11_03.c3d',21,VV,B,M,3,Same,64
1045,1175,130,0.792692523,0.775180412,743,804,1,235,'01_11_04.c3d',21,VV,B,M,4,Same,61
1158,1190,32,0.785087115,0.884874504,821,814,334,333,'01_11_05.c3d',21,VV,B,M,5,Same,7
1195,1232,37,0.769837618,1.271157941,932,942,323,361,'01_11_01.c3d',22,VV,B,M,1,Same,10
1291,1645,354,0.758947003,1.155828631,848,1053,1,375,'01_11_02.c3d',22,VV,B,M,2,Same,205
1183,1245,62,0.827866961,1.159522029,902,933,274,316,'01_11_03.c3d',22,VV,B,M,3,Same,31
1220,1299,79,0.914010508,1.176057944,984,1008,343,1,'01_11_04.c3d',22,VV,B,M,4,Same,24
1306,1365,59,0.780442745,1.27399125,952,955,300,351,'01_11_05.c3d',22,VV,B,M,5,Same,3
2017,3126,1109,0.422323396,0.45954852,1243,1037,1,282,'01_11_01.c3d',23,VV,B,M,1,Same,206
1617,1899,282,0.56296248,0.511343385,993,1335,288,280,'01_11_02.c3d',23,VV,B,M,2,Same,342
2419,2675,256,0.412453334,0.615035629,1286,1462,1,1,'01_11_03.c3d',23,VV,B,M,3,Same,176
2178,2276,98,0.436957551,0.553143207,1017,1400,1,8,'01_11_04.c3d',23,VV,B,M,4,Same,383
2897,3031,134,0.278398844,0.312330878,1227,1737,1,235,'01_11_05.c3d',23,VV,B,M,5,Same,510
867,1046,179,1.26573665,1.070380834,679,713,267,279,'01_11_01.c3d',24,VV,B,M,1,Same,34
1003,1564,561,0.902669828,1.096259753,735,766,256,278,'01_11_02.c3d',24,VV,B,M,2,Same,31
955,989,34,1.160749102,1.184297443,689,717,311,331,'01_11_03.c3d',24,VV,B,M,3,Same,28
982,1011,29,0.905413354,0.979039281,695,675,224,218,'01_11_04.c3d',24,VV,B,M,4,Same,20
891,940,49,1.049056499,1.033068289,631,669,195,1,'01_11_05.c3d',24,VV,B,M,5,Same,38
1308,1451,143,0.798105938,0.734619113,768,937,341,331,'01_11_01.c3d',25,VV,B,M,1,Same,169
783,855,72,1.43099169,1.356113419,613,539,299,301,'01_11_02.c3d',25,VV,B,M,2,Same,74
832,850,18,1.377402548,1.504935492,582,577,287,288,'01_11_03.c3d',25,VV,B,M,3,Same,5
1144,1169,25,0.906202105,0.948212091,798,871,320,343,'01_11_04.c3d',25,VV,B,M,4,Same,73
1065,1101,36,0.887392211,0.88230229,730,620,259,226,'01_11_05.c3d',25,VV,B,M,5,Same,110
1229,1302,73,0.660019295,0.631147763,1079,1118,397,1,'01_11_01.c3d',26,VV,B,M,1,Same,39
1131,1963,832,0.873875143,0.728278486,732,795,354,318,'01_11_02.c3d',26,VV,B,M,2,Same,63
1786,2947,1161,0.706542452,0.614857146,1651,1659,1,711,'01_11_03.c3d',26,VV,B,M,3,Same,8
2123,4228,2105,0.693158952,0.941515784,2175,1856,1,1,'01_11_04.c3d',26,VV,B,M,4,Same,319
1433,3053,1620,0.625972138,0.64177944,1049,784,233,246,'01_11_05.c3d',26,VV,B,M,5,Same,265
1309,1324,15,0.890696012,1.033040253,869,1016,485,1,'01_11_01.c3d',27,VV,B,M,1,Same,147
1305,1322,17,0.951053673,1.201833564,1059,1052,517,519,'01_11_02.c3d',27,VV,B,M,2,Same,7
1176,1501,325,0.823310758,1.062688633,871,871,1,369,'01_11_03.c3d',27,VV,B,M,3,Same,0
1503,1532,29,0.833320107,0.943026645,1001,994,406,1,'01_11_04.c3d',27,VV,B,M,4,Same,7
1728,1798,70,0.857552778,0.997720509,1345,1338,55,1,'01_11_05.c3d',27,VV,B,M,5,Same,7
2109,3138,1029,0.801584002,0.990124842,2840,1804,1,1,'01_11_01.c3d',28,VV,B,M,1,Same,1036
1210,2162,952,0.887011988,1.067332892,913,1961,1,1336,'01_11_02.c3d',28,VV,B,M,2,Same,1048
1802,2338,536,0.762702213,0.853168555,1432,1409,604,1,'01_11_03.c3d',28,VV,B,M,3,Same,23
1211,1656,445,0.834155193,0.901377162,883,958,260,1,'01_11_04.c3d',28,VV,B,M,4,Same,75
1518,1525,7,0.762784282,0.878407122,1197,1006,403,434,'01_11_05.c3d',28,VV,B,M,5,Same,191
803,1724,921,0.797622906,1.573441704,699,677,1,280,'01_11_01.c3d',29,VV,B,M,1,Same,22
883,914,31,0.90424051,1.119623063,684,748,1,1,'01_11_02.c3d',29,VV,B,M,2,Same,64
924,1024,100,0.860388914,1.017665757,661,696,1,1,'01_11_03.c3d',29,VV,B,M,3,Same,35
1091,1107,16,0.778429432,0.999618561,744,725,1,336,'01_11_04.c3d',29,VV,B,M,4,Same,19
1102,1122,20,0.713198031,0.840237376,771,763,1,1,'01_11_05.c3d',29,VV,B,M,5,Same,8
917,951,34,0.928674209,0.963160177,705,687,47,258,'01_11_01.c3d',30,VV,B,M,1,Same,18
1116,1126,10,0.853072837,0.765763426,758,645,254,1,'01_11_02.c3d',30,VV,B,M,2,Same,113
1078,1171,93,0.842754468,0.721008405,812,741,275,273,'01_11_03.c3d',30,VV,B,M,3,Same,71
1045,1359,314,0.691066004,0.58157891,666,568,1,106,'01_11_04.c3d',30,VV,B,M,4,Same,98
1200,1384,184,0.702438436,0.577609094,779,797,1,1,'01_11_05.c3d',30,VV,B,M,5,Same,18
997,1039,42,1.38981864,1.190280427,721,870,1,332,'01_11_01.c3d',31,VV,B,M,1,Same,149
906,966,60,1.539530688,1.394378041,743,657,296,293,'01_11_02.c3d',31,VV,B,M,2,Same,86
876,920,44,1.716317274,1.542966356,673,647,315,300,'01_11_03.c3d',31,VV,B,M,3,Same,26
958,964,6,1.363349087,1.432135211,723,664,307,302,'01_11_04.c3d',31,VV,B,M,4,Same,59
1002,1184,182,1.319096283,1.359699621,721,711,335,335,'01_11_05.c3d',31,VV,B,M,5,Same,10
1000,1178,178,0.854786958,1.091244904,779,876,1,277,'01_11_01.c3d',32,VV,B,M,1,Same,97
1146,1238,92,0.854476632,1.062975556,844,855,265,227,'01_11_02.c3d',32,VV,B,M,2,Same,11
1469,1522,53,0.591843421,0.870932088,1021,846,295,266,'01_11_03.c3d',32,VV,B,M,3,Same,175
1281,1421,140,0.878120851,1.086582458,1002,1021,364,346,'01_11_04.c3d',32,VV,B,M,4,Same,19
1246,1369,123,0.813708078,1.031630359,875,908,1,342,'01_11_05.c3d',32,VV,B,M,5,Same,33
1491,1537,46,0.723862726,0.897553604,1056,1127,1,388,'01_11_01.c3d',33,VV,B,M,1,Same,71
1716,1876,160,0.734805019,0.838218067,1486,1618,1,665,'01_11_02.c3d',33,VV,B,M,2,Same,132
1376,1415,39,0.992872352,1.051114808,1099,1061,1,1,'01_11_03.c3d',33,VV,B,M,3,Same,38
1082,1128,46,1.028314272,1.088702047,843,932,302,1,'01_11_04.c3d',33,VV,B,M,4,Same,89
1142,1238,96,0.929655017,1.020471925,957,995,333,314,'01_11_05.c3d',33,VV,B,M,5,Same,38
1499,1627,128,0.792733819,0.847556721,1206,1390,684,1,'01_11_01.c3d',34,VV,B,M,1,Same,184
937,998,61,1.210692537,1.097348834,650,854,355,336,'01_11_02.c3d',34,VV,B,M,2,Same,204
905,935,30,1.074278792,1.113928067,652,587,283,281,'01_11_03.c3d',34,VV,B,M,3,Same,65
956,1151,195,0.795582389,0.96002978,764,594,255,229,'01_11_04.c3d',34,VV,B,M,4,Same,170
1216,1307,91,0.909544399,0.957032768,999,872,1,447,'01_11_05.c3d',34,VV,B,M,5,Same,127
942,946,4,1.133381259,1.136190964,713,642,252,241,'01_11_01.c3d',35,VV,B,M,1,Same,71
986,1056,70,1.046833016,1.020321593,755,702,259,233,'01_11_02.c3d',35,VV,B,M,2,Same,53
915,976,61,1.143143436,1.094001145,618,687,248,253,'01_11_03.c3d',35,VV,B,M,3,Same,69
917,936,19,1.211104471,1.149109403,671,616,1,230,'01_11_04.c3d',35,VV,B,M,4,Same,55
1049,1536,487,0.976238955,1.02690589,707,749,241,1,'01_11_05.c3d',35,VV,B,M,5,Same,42
2167,3210,1043,0.434583081,0.626181035,2215,2167,1,328,'01_12_01.c3d',1,VV,B,H,1,Same,48
1239,1346,107,0.860343558,0.776716129,892,1092,312,297,'01_12_02.c3d',1,VV,B,H,2,Same,200
1282,2160,878,0.872665196,0.787005451,969,1993,416,1,'01_12_03.c3d',1,VV,B,H,3,Same,1024
2021,2762,741,0.971950897,0.820396827,1701,2095,1195,1,'01_12_04.c3d',1,VV,B,H,4,Same,394
1109,1343,234,0.948572675,0.782798098,871,904,98,186,'01_12_05.c3d',1,VV,B,H,5,Same,33
1412,1587,175,0.540130047,1.045412616,1065,1291,1,372,'01_12_01.c3d',2,VV,B,H,1,Same,226
1963,2069,106,0.403120861,0.702695733,1117,1362,1,79,'01_12_02.c3d',2,VV,B,H,2,Same,245
1401,1696,295,0.594447008,0.701073721,1005,1205,1,45,'01_12_03.c3d',2,VV,B,H,3,Same,200
1487,1604,117,0.565746173,0.878788051,940,1124,297,1,'01_12_04.c3d',2,VV,B,H,4,Same,184
1717,1852,135,0.520768636,0.773101031,1184,1385,1,278,'01_12_05.c3d',2,VV,B,H,5,Same,201
824,865,41,1.171206966,1.434166739,630,714,232,269,'01_12_01.c3d',3,VV,B,H,1,Same,84
913,1810,897,1.180875313,1.298255452,702,794,154,1,'01_12_02.c3d',3,VV,B,H,2,Same,92
857,870,13,0.976850803,1.206202002,546,696,1,1,'01_12_03.c3d',3,VV,B,H,3,Same,150
879,1257,378,1.025802529,1.448789729,654,827,299,320,'01_12_04.c3d',3,VV,B,H,4,Same,173
961,1008,47,1.078522233,1.213307144,622,652,1,1,'01_12_05.c3d',3,VV,B,H,5,Same,30
1113,1200,87,0.819381192,0.848426031,743,843,1,390,'01_12_01.c3d',4,VV,B,H,1,Same,100
991,1074,83,0.969108802,0.968149955,717,779,1,359,'01_12_02.c3d',4,VV,B,H,2,Same,62
1053,1064,11,0.982252597,1.060252098,790,818,431,401,'01_12_03.c3d',4,VV,B,H,3,Same,28
1073,1133,60,0.758240839,0.901831031,812,752,1,1,'01_12_04.c3d',4,VV,B,H,4,Same,60
1137,1179,42,0.645950826,0.819352424,807,792,1,1,'01_12_05.c3d',4,VV,B,H,5,Same,15
849,851,2,1.47462818,1.679877396,633,643,1,305,'01_12_01.c3d',5,VV,B,H,1,Same,10
913,1441,528,1.548890061,1.320165402,636,658,403,389,'01_12_02.c3d',5,VV,B,H,2,Same,22
664,1159,495,1.331530137,1.389968198,440,441,1,126,'01_12_03.c3d',5,VV,B,H,3,Same,1
677,754,77,1.872639482,1.66664887,558,529,305,294,'01_12_04.c3d',5,VV,B,H,4,Same,29
748,872,124,1.594579782,1.536540977,556,497,249,241,'01_12_05.c3d',5,VV,B,H,5,Same,59
1121,2186,1065,0.845552313,0.904498182,711,1867,1,1,'01_12_01.c3d',6,VV,B,H,1,Same,1156
1216,1463,247,0.895132905,0.764720408,848,949,1,1,'01_12_02.c3d',6,VV,B,H,2,Same,101
1238,1475,237,0.756485293,0.923433768,920,946,1,1,'01_12_03.c3d',6,VV,B,H,3,Same,26
967,1024,57,0.929226814,1.025634758,735,686,282,1,'01_12_04.c3d',6,VV,B,H,4,Same,49
1156,1226,70,0.836668197,0.816221397,806,726,1,1,'01_12_05.c3d',6,VV,B,H,5,Same,80
1248,1892,644,0.614831591,0.746397278,859,920,470,156,'01_12_01.c3d',7,VV,B,H,1,Same,61
1268,1409,141,0.687526864,0.559946381,890,1000,1,364,'01_12_02.c3d',7,VV,B,H,2,Same,110
966,981,15,0.883126266,0.801209341,669,666,236,1,'01_12_03.c3d',7,VV,B,H,3,Same,3
822,896,74,0.79916267,0.744704181,504,524,1,1,'01_12_04.c3d',7,VV,B,H,4,Same,20
974,1009,35,0.86179518,0.745458734,713,742,176,1,'01_12_05.c3d',7,VV,B,H,5,Same,29
1300,1565,265,0.592876176,0.774302506,815,813,170,193,'01_12_01.c3d',8,VV,B,H,1,Same,2
1457,1589,132,0.535205539,0.648890165,950,796,272,270,'01_12_02.c3d',8,VV,B,H,2,Same,154
2135,2207,72,0.72718313,0.833712037,1758,1774,1200,1,'01_12_03.c3d',8,VV,B,H,3,Same,16
1264,1464,200,0.606982795,0.747611749,669,863,1,1,'01_12_04.c3d',8,VV,B,H,4,Same,194
1467,1694,227,0.509904231,0.730037728,875,999,325,338,'01_12_05.c3d',8,VV,B,H,5,Same,124
1171,2205,1034,0.434585091,0.883785403,677,727,1,1,'01_12_01.c3d',9,VV,B,H,1,Same,50
1442,1558,116,0.860458037,1.00950066,636,571,264,262,'01_12_02.c3d',9,VV,B,H,2,Same,65
1339,2029,690,0.689506828,0.668484393,727,723,329,319,'01_12_03.c3d',9,VV,B,H,3,Same,4
1774,1840,66,0.679930506,0.546235083,1254,1424,513,512,'01_12_04.c3d',9,VV,B,H,4,Same,170
1172,1671,499,0.697375041,0.834384714,683,642,1,256,'01_12_05.c3d',9,VV,B,H,5,Same,41
981,1435,454,1.267224533,1.526420211,763,679,247,258,'01_12_01.c3d',10,VV,B,H,1,Same,84
1039,1363,324,0.962265277,1.176803294,760,637,301,290,'01_12_02.c3d',10,VV,B,H,2,Same,123
782,790,8,1.013521393,1.277082869,544,601,1,1,'01_12_03.c3d',10,VV,B,H,3,Same,57
1093,1125,32,0.894159984,1.100721516,772,771,244,1,'01_12_04.c3d',10,VV,B,H,4,Same,1
1017,1385,368,0.945781163,1.204906747,674,683,257,260,'01_12_05.c3d',10,VV,B,H,5,Same,9
1378,1404,26,0.645261543,0.754276498,956,961,1,1,'01_12_01.c3d',11,VV,B,H,1,Same,5
1596,1624,28,0.50200572,0.602352718,1168,1379,363,1,'01_12_02.c3d',11,VV,B,H,2,Same,211
1600,1604,4,0.544530522,0.631663259,1429,1386,375,1,'01_12_03.c3d',11,VV,B,H,3,Same,43
1540,1571,31,0.549196103,0.626519573,1389,1201,344,1,'01_12_04.c3d',11,VV,B,H,4,Same,188
1877,1982,105,0.586917548,0.646575639,1751,1652,753,700,'01_12_05.c3d',11,VV,B,H,5,Same,99
1167,1194,27,0.829300758,0.958842041,730,795,320,322,'01_12_01.c3d',12,VV,B,H,1,Same,65
1079,1397,318,0.659817794,0.925210605,726,764,332,317,'01_12_02.c3d',12,VV,B,H,2,Same,38
1086,1358,272,0.674024542,0.835373928,720,767,293,1,'01_12_03.c3d',12,VV,B,H,3,Same,47
1026,1087,61,0.854907879,0.921725083,735,735,250,271,'01_12_04.c3d',12,VV,B,H,4,Same,0
1834,1969,135,0.701074798,0.836796216,696,770,266,255,'01_12_05.c3d',12,VV,B,H,5,Same,74
1150,1389,239,0.896878254,0.800483308,789,917,294,1,'01_12_01.c3d',13,VV,B,H,1,Same,128
1155,1162,7,0.96314791,0.951907154,796,848,1,1,'01_12_02.c3d',13,VV,B,H,2,Same,52
1039,1057,18,0.96311321,0.984438201,748,796,231,1,'01_12_03.c3d',13,VV,B,H,3,Same,48
1102,1122,20,0.933761549,1.016032385,824,708,312,1,'01_12_04.c3d',13,VV,B,H,4,Same,116
796,851,55,1.037139752,1.129244498,636,636,1,1,'01_12_05.c3d',13,VV,B,H,5,Same,0
769,1336,567,1.216614284,1.356240207,640,681,231,239,'01_12_01.c3d',14,VV,B,H,1,Same,41
748,805,57,1.160875228,1.619836952,560,553,240,244,'01_12_02.c3d',14,VV,B,H,2,Same,7
691,740,49,1.115488575,1.463545184,513,522,1,1,'01_12_03.c3d',14,VV,B,H,3,Same,9
892,910,18,1.17953674,1.131694815,482,663,189,1,'01_12_04.c3d',14,VV,B,H,4,Same,181
1106,1653,547,1.051418847,1.06446228,786,739,1,358,'01_12_05.c3d',14,VV,B,H,5,Same,47
1343,1472,129,0.918309298,1.110128852,1117,1044,1,1,'01_12_01.c3d',15,VV,B,H,1,Same,73
1005,1049,44,1.024230961,1.110743308,736,727,253,237,'01_12_02.c3d',15,VV,B,H,2,Same,9
1071,1127,56,0.80043558,0.987293093,807,954,255,256,'01_12_03.c3d',15,VV,B,H,3,Same,147
876,907,31,1.013825707,1.059589772,612,553,87,63,'01_12_04.c3d',15,VV,B,H,4,Same,59
1109,1126,17,0.899301343,1.054007569,833,748,241,1,'01_12_05.c3d',15,VV,B,H,5,Same,85
871,1077,206,0.941180816,1.434414275,758,662,1,284,'01_12_01.c3d',16,VV,B,H,1,Same,96
946,985,39,1.20748514,1.441668706,677,605,262,1,'01_12_02.c3d',16,VV,B,H,2,Same,72
1216,1249,33,0.793547091,1.03298169,1020,1013,325,300,'01_12_03.c3d',16,VV,B,H,3,Same,7
1191,1418,227,0.690031985,0.812746172,990,868,238,1,'01_12_04.c3d',16,VV,B,H,4,Same,122
1083,1229,146,0.774761503,0.956330854,816,754,1,1,'01_12_05.c3d',16,VV,B,H,5,Same,62
610,670,60,1.777748287,1.612053394,387,486,230,234,'01_12_01.c3d',17,VV,B,H,1,Same,99
571,634,63,2.157509311,1.930227634,482,539,246,251,'01_12_02.c3d',17,VV,B,H,2,Same,57
